Participant,LABEL,inanimate0,inanimate1,inanimate10,inanimate11,inanimate12,inanimate13,inanimate14,inanimate15,inanimate16,inanimate17,inanimate18,inanimate19,inanimate2,inanimate20,inanimate21,inanimate22,inanimate23,inanimate24,inanimate25,inanimate26,inanimate27,inanimate28,inanimate29,inanimate3,inanimate30,inanimate31,inanimate32,inanimate33,inanimate34,inanimate35,inanimate36,inanimate37,inanimate38,inanimate39,inanimate4,inanimate40,inanimate41,inanimate42,inanimate43,inanimate44,inanimate45,inanimate46,inanimate47,inanimate48,inanimate49,inanimate5,inanimate50,inanimate51,inanimate52,inanimate53,inanimate54,inanimate55,inanimate56,inanimate57,inanimate58,inanimate59,inanimate6,inanimate7,inanimate8,inanimate9
ABP2,inanimate0,0,1.28463908355126,1.04090562521449,1.01239208948042,0.896636171555455,0.497371400633184,0.807396552139977,0.967414108298617,0.881699986044739,0.749861609171419,1.12944456925015,0.921195165959154,1.07837210513895,0.924336356316629,0.815729327069759,0.772475195376254,1.01955250889915,1.12194735939838,0.923988137499226,0.502444929708863,0.947565456458592,0.910463972416379,1.01104053017138,1.10506595409516,1.28952820433575,0.811667369952279,0.876001114339677,0.917998714870191,0.498140158232297,0.927981490218222,1.15592954952355,1.08022539674908,1.00118523737048,0.736292847013506,1.16033286974662,1.26478906685987,0.818743558377281,1.02193776704296,0.849228055478162,0.929747445603393,1.39211987655331,1.04240447015298,1.01228947685251,0.758607760842528,1.08179983941598,0.838310852086316,0.627039221649236,0.875844419037674,0.867134174714313,1.2137787212165,0.955234720543151,0.69072499303571,0.557196025529385,1.19257728541098,1.24645979547389,0.737902441181303,0.669768503092924,0.974351957367222,1.2022117681513,0.697554193198409
ABP2,inanimate1,1.28463908355126,0,1.12081480272256,1.13471856244907,1.13088592116564,0.933203455336634,0.969159776009307,1.28095494573433,1.24145831126339,1.39753812861745,0.515381544713679,1.18309341270159,1.05656195149796,1.13852961624003,0.952639440778955,1.25887791226638,1.10071221120532,0.703197882748269,1.05655402518541,1.22954490434764,0.960919576421593,0.99341388314151,0.511528342712095,0.70423295263566,0.698441848496602,1.29119567119978,1.10778149917963,0.887042472274591,1.11617553831207,1.31309743523787,0.604388908993619,0.704672489012937,0.977054136580836,1.0227117576016,1.0160504229472,1.03307657955666,1.2312200279304,0.92723791169378,1.18620455236873,1.19142540697026,0.585539233330753,0.78579862730277,1.32659663252068,1.028574561515,0.938399079564907,1.22327122854495,1.27984009874342,1.38417680710376,1.22122491268519,0.465373738747364,1.2546973271702,1.05700225059906,1.04926264929306,0.641821230897414,0.938497048795573,1.16769992755432,1.38545095302314,0.981677634165581,1.16122817481116,1.18245224155446
ABP2,inanimate10,1.04090562521449,1.12081480272256,0,0.98547453475999,0.956581842686799,1.11114295672064,0.831022069262861,0.904644393044297,0.829786404539726,0.985520805874145,1.04313675251048,1.25315990413061,1.16168502737761,1.22879993402605,1.03083188822378,1.11380106222944,0.822757746594139,1.04678202748002,0.789262416142496,0.808525155993087,1.0803192019296,0.873731858521257,1.04760439049796,1.10338585409813,1.18815486111062,1.15791629488806,0.939877738859628,1.16533023611206,1.17723916867572,0.838500760131213,1.07711715417388,0.897145848767876,0.992124431076681,1.06562167611771,1.13152997557747,0.604212405414816,1.02162383095453,0.970344338802602,0.809222273029589,0.976267248379705,1.17958934407282,0.980150823220951,1.01145881618766,1.16413083258704,0.964461315389032,0.824607895769476,1.10120745727737,1.07676011510954,0.745002101912481,0.977614489450257,1.07110352706507,0.856260138581964,1.12162059890717,0.954745896357972,0.95332031774077,1.05335138820479,1.0298189319447,0.864753654415016,1.06880246920793,0.968246507097795
ABP2,inanimate11,1.01239208948042,1.13471856244907,0.98547453475999,0,1.08705007194379,0.948253298116867,1.03298863533742,0.882163936646851,0.852011124485803,0.945291327791707,1.23381081473672,1.10005442045852,0.867174345635086,1.09134106642254,0.993354151776826,1.01023279369322,0.70492674978155,1.2624730342303,0.922511287380703,0.934528303810365,1.06359036351486,0.721810935740236,1.15365386526886,1.13772367808208,1.19148736302858,0.893775831616168,1.16584428311052,0.907307097561024,1.16010112121929,0.885714946993668,1.08932572330449,1.24914548616113,0.975787736133174,1.01539979517535,1.00608319878485,0.925344901724163,1.11369076677377,0.728185088763519,0.810576076446537,0.776092974544538,1.11792338881967,1.26371475420355,0.861731961637414,1.01440658189076,1.07545900226286,0.895300922642385,1.23221113826003,1.05264322694955,0.881054148554529,1.12816072565678,1.01458436947603,1.11344444754202,1.1090836574031,1.05339483085464,1.05576387150562,1.31790443688572,0.676275121455583,1.08427339767186,1.04404488672956,1.23820972464033
ABP2,inanimate12,0.896636171555455,1.13088592116564,0.956581842686799,1.08705007194379,0,1.1124040095166,0.935266129832042,0.942871811990641,0.861842990368153,0.983311087971436,0.97372225037977,1.06965742245129,0.999671586168238,0.939505027694669,0.988580396307075,0.976345860512064,0.963222144657141,1.01906618863672,0.897120053819963,0.962069690513709,1.07937065976799,1.04268396412783,1.00247794491027,1.02539540785861,1.03635898218967,0.98281795421096,1.05658962262545,1.13970692571538,0.879980687002993,0.996614369069126,1.0769029285384,1.03997717385441,0.954411431346299,1.01571587886131,0.957881268166274,1.00243224138187,0.854057297534703,1.13774363726637,0.848677083671834,1.02691340377674,1.16561864947759,1.00944654365433,0.975123859370901,1.03587822393577,0.885352690553597,0.944524296482638,0.853186787970059,0.952726164985977,0.907012292050796,1.08310552084972,0.956078948809411,0.903360858666985,0.978578251433612,1.13170145837232,0.949132404624684,0.842961150161905,1.04004020911419,1.05385997807705,1.02248519153393,0.742835056172178
ABP2,inanimate13,0.497371400633184,0.933203455336634,1.11114295672064,0.948253298116867,1.1124040095166,0,0.733832922431282,1.19133553197842,1.0070481919159,0.905938895622548,0.954367890342868,1.04399949545532,1.20344131970363,1.03566497112228,0.910970303043532,0.70933586023886,1.09815482495586,0.997957248686615,0.962494396933194,0.518155674282775,0.850668135565199,0.773031570471802,0.890590852851952,0.950778945344074,1.10452175331299,0.952701190805628,0.790375086059763,0.743628904474944,0.498117339948078,0.907752733676759,0.985039943389981,0.915054795277093,0.905348465090472,0.566663020693601,1.26206608114269,1.32890093911143,0.975546762083456,0.922959532209393,0.956495254894918,0.890027318762779,1.11790063115505,0.873638296547987,1.22949390992668,0.826697795133848,1.08247102770466,0.922405323784904,0.819411787629161,1.06613646859949,1.11720278884812,1.0009801825283,1.23617511479194,0.699337084644166,0.589747265866704,1.02869892954079,1.24493828265772,0.741815165568746,0.753966456314066,0.886224539664235,1.39981414628046,0.897339837333583
ABP2,inanimate14,0.807396552139977,0.969159776009307,0.831022069262861,1.03298863533742,0.935266129832042,0.733832922431282,0,1.05660635560715,0.970995355290227,1.03770435769291,0.977805391957131,1.18216486174665,1.14176011555856,1.07534015198704,1.03544368497435,0.873872256471563,0.936813139046653,0.908988537173505,0.870551947377306,0.706504714335498,0.883302436562879,0.862028002269646,0.905335408488391,0.992210754075212,1.14207828992849,1.18794104705008,0.751704774700929,0.920069683581843,0.758465726163273,0.908437846804516,1.01311291865771,0.828637180830329,0.887299754073662,0.7600102424607,1.23768570158327,1.0847559219437,1.02134934562248,0.996281360548135,0.916345501231084,0.766952834589704,1.08131253643451,0.853163845025673,1.18373337749094,1.17071817138692,0.990079044950373,0.732168957296529,0.921324463662564,1.13542471778146,1.07954627262802,0.955579339648138,1.29535190704105,0.790729405163257,0.865410050240712,0.824049830342622,1.10785077283526,0.808008714712137,0.926397478575069,0.924436802560768,1.35921111771141,0.807556297142098
ABP2,inanimate15,0.967414108298617,1.28095494573433,0.904644393044297,0.882163936646851,0.942871811990641,1.19133553197842,1.05660635560715,0,0.97088147489815,0.963172343419281,1.15582210524983,1.00697290991566,0.915763694208835,0.915619894002908,0.979075997334357,1.04954768018845,0.953649346117546,1.00287972923289,0.904749503075853,1.11362766917724,1.16661018697114,1.05871372100339,1.17260804541366,1.04297792988642,1.16215348070119,0.862293477359086,1.06404051079854,1.05838863460343,1.17516477542677,0.927413860908316,1.18771457729187,1.25998868903949,1.05162784161138,1.22749268321984,0.951116806949023,0.92764165918756,0.906883448010886,1.0523816936297,0.966042739207792,0.946149289542483,1.26217267321907,1.07672439884405,0.854991504464308,1.08847063419832,1.06533852274389,1.05947844245612,0.995438125292056,0.786863251460606,0.765264009505386,1.19854251081308,0.830139692935069,1.15530525612019,1.13614915924863,1.16871826986898,0.971453361574322,1.11822224320446,0.982118068588172,1.06056127112226,0.65495606833434,0.895628410768788
ABP2,inanimate16,0.881699986044739,1.24145831126339,0.829786404539726,0.852011124485803,0.861842990368153,1.0070481919159,0.970995355290227,0.97088147489815,0,0.60046049701965,1.22109871937081,0.77049005170467,0.838234584656736,1.14293259238678,0.996820603291073,0.963167005341375,0.690563113054106,1.38258953652994,0.964665389609126,0.817218077092327,1.12936214909797,0.720296016143022,1.28476104436719,1.26747997814408,1.34105457888989,0.978147438185966,1.19465372324274,1.01642268061626,1.07537270789608,0.907696119618053,1.28201826286223,1.23551777396307,0.912785582554738,1.07476568501932,0.972200564250871,0.918256877655783,1.0446670153292,1.00515822582188,0.713980262195586,0.872747806011658,1.28177744945591,1.37519679930447,0.959187886382535,1.03107455261365,1.02533960669988,0.779200909462158,1.12655849150594,1.14127010040698,0.84770848240603,1.21356121547168,1.01355757841423,0.920621097296918,1.07433636791362,1.3038387489373,0.8469890288565,0.990962720652504,0.813296738641583,0.909069656840675,1.12523127157183,1.04898843086231
ABP2,inanimate17,0.749861609171419,1.39753812861745,0.985520805874145,0.945291327791707,0.983311087971436,0.905938895622548,1.03770435769291,0.963172343419281,0.60046049701965,0,1.39709581499057,0.588029991865759,1.04926250919932,1.20573722304812,1.24087410103573,0.732932489063686,0.764456026900145,1.50845797831126,0.961589598978182,0.765244663398898,1.05906814219744,0.878816407469705,1.50644703425544,1.38804047095687,1.18110208805052,0.867024702984306,0.87370265588648,1.03812148653861,0.862777960737941,0.74573309032502,1.4235401936885,1.31868437402891,1.06683759057856,0.998201461196783,0.965126338458527,1.0358832783407,0.814617295475404,0.97437861137722,0.8589280298338,0.853841047109734,1.33687069717438,1.42782089750415,0.758654357416353,0.932802346912331,1.09744276801158,0.777688366788823,0.876841691682701,0.845755880899837,0.824898567108135,1.48749972115993,0.837010326318053,0.906919361646943,0.884511195245755,1.43433159290169,1.15412655619264,0.858990225054621,0.68075947522936,0.967241294164657,0.859224453834557,0.865250415735317
