Participant,LABEL,animate0,animate1,animate10,animate11,animate12,animate13,animate14,animate15,animate16,animate17,animate18,animate19,animate2,animate20,animate21,animate22,animate23,animate24,animate25,animate26,animate27,animate28,animate29,animate3,animate30,animate31,animate32,animate33,animate34,animate35,animate36,animate37,animate38,animate39,animate4,animate40,animate41,animate42,animate43,animate44,animate45,animate46,animate47,animate48,animate49,animate5,animate50,animate51,animate52,animate53,animate54,animate55,animate56,animate57,animate58,animate59,animate6,animate7,animate8,animate9
ABP2,animate0,0,0.807568053334766,1.0286622529045,0.31573247000012,1.25947452309267,1.26141198571219,0.954031880803552,0.617472697637012,0.702326675839883,1.20160629588166,0.804488548342427,1.44476635763912,0.359984624431571,1.26233576239048,0.582491133284612,1.49578206412403,0.803445351612598,1.57632333978083,1.40023525596169,0.831390079615939,0.987734939996833,1.10846390326453,0.980436945419314,1.05524327396761,1.32468705213073,0.500302077081594,1.61358636963283,0.988919809825941,1.14578834332758,1.22150038265745,0.555575975278716,1.35870340572741,0.906511967451008,1.66416384829486,0.525316035343453,0.882113018485999,1.14965683850554,0.487694715753394,1.22213510731023,1.46635631329911,0.732516438737791,0.935329496319416,1.60274213594889,1.15113182622672,1.00199131302811,0.763921878383652,0.978197303208903,0.656314736744691,0.672040217314997,1.49488217729005,0.784185472345744,1.41594850774301,0.406915488164853,1.54088592270338,0.687615197380427,1.21113788224362,1.11754003277343,0.837941221965868,0.718769621757877,0.575638990115583
ABP2,animate1,0.807568053334766,0,1.10930594860756,0.825691360577238,1.14136417243202,1.0525352463163,0.887257713839889,0.86745955109529,0.853573926135051,1.00083744188888,0.857555917081814,1.15957066944064,0.599169000099747,1.18790902149562,0.891482009300469,0.992009862751837,1.00987103018576,1.26343540512436,1.19999498288054,0.62024630764972,0.979397159806469,1.15014764278327,0.796750333350032,1.11465870884619,1.21363406925245,0.733769364734179,1.15775043540089,1.07876901326286,0.944862792687301,1.11563563145686,0.761109025196544,0.838636993926749,0.983528768349654,1.28188358854129,0.897816624916495,1.00318194599371,1.23881788790792,0.780606981282147,1.15921969118731,1.26294493683518,0.993243524673471,1.01600207960615,1.04247420432775,1.05414915579059,1.03786636942905,0.771873740047037,1.06700980842984,0.801246479572637,0.801312464778065,1.16225607511687,0.930497583034105,1.18350898528442,0.876196909919829,1.20181450378659,0.72762973707664,1.09762854840745,1.22049158528074,1.05966759241313,1.16682653604193,0.758377515991978
ABP2,animate10,1.0286622529045,1.10930594860756,0,0.860423613982266,0.950495125854021,1.09053560779292,1.10622386006005,1.08685167190035,1.11152868646291,1.05957388891732,1.00139665621746,0.945053164182085,1.09162390177034,1.00399132763279,1.14955808451634,0.896524439159884,1.05177664980228,1.04361353031122,0.970523822620219,0.957279634197391,0.90063885604979,0.840490250859133,1.01055259212573,1.06732560195051,0.953042178441216,1.19527189941925,1.19903871905256,0.99773370198551,1.09817250819853,1.0204703010786,1.13666368105108,1.13935311256858,1.09053852683844,0.936278131250788,1.00411185604598,0.985942407437873,0.821586693773289,1.03630774269309,1.14964953790197,0.864453793677698,0.999511291741971,1.00141874841852,0.86406084467297,0.932181270709632,1.06724407046905,1.04527329542027,1.02609827805696,1.12614778407892,0.949168917538269,1.07395427633472,0.883766085488639,0.871130891839851,1.05540782304187,0.977819310551574,1.15380518859985,1.05020591484468,0.789235586704904,1.07908581153422,1.02932446300744,0.931152853985226
ABP2,animate11,0.315732470000119,0.825691360577238,0.860423613982266,0,1.23933770143489,1.35641354116279,0.936455670277216,0.636711899629223,0.728084666138019,1.14065751096396,0.835426450017341,1.52877004962132,0.422147557667676,1.30517700998888,0.625507736616006,1.41677847652574,0.852841810411412,1.5523705264694,1.36872341349084,0.806792159498433,0.982740490828059,1.05473221971588,1.01472459156392,1.06457450623354,1.35955345920628,0.557415278686129,1.73269707440374,0.960114724453593,1.25567658128067,1.2479094232084,0.554218629810377,1.4210057006163,0.948096633341904,1.61581107807913,0.592143066710704,0.940244986808531,1.20303632035734,0.523299270643974,1.25726848407747,1.39988034802789,0.778469580523413,0.937946159267151,1.49022321797109,1.06542353305891,1.01988012180591,0.779420934341446,1.03424770855151,0.708955443453341,0.579910172215049,1.51463322174054,0.749294848102543,1.25177708914781,0.370115230142366,1.51093516549283,0.743657826721081,1.28942857254157,1.08752562843694,0.957792619536616,0.814626415742029,0.527519520485824
ABP2,animate12,1.25947452309267,1.14136417243202,0.950495125854021,1.23933770143489,0,0.87185733884484,1.07670729794189,1.20913632057316,1.04355776079242,1.00144216181717,1.03762962235663,0.622578425265209,1.26954589493017,0.970901089446156,1.18548197853345,0.888657923880644,1.04657830448283,0.691450380139859,0.83014033661509,1.07664875145477,0.903566605787211,1.00515507604411,1.09578849847463,0.941906696968383,1.0111205582167,1.30069658995962,0.766141457367812,1.23286033735212,1.08258130466926,0.984922325606459,1.27599215808354,0.814526620476125,1.12031645551356,0.700592509495245,1.13752870904898,0.948104524067221,0.936376870383142,1.23931037898699,1.07958837148493,0.858069720948806,1.12554803277405,1.13002243063889,0.819081423110186,1.11247889017663,1.095068595473,1.0759284670067,0.942419619032906,1.22558824544847,1.23789378882593,0.756750340448719,1.11695691289453,0.824588004820374,1.269759414372,0.802479034009657,1.17734232378222,0.722122311409682,1.03959484579738,0.902639192681918,0.991768199918456,1.1619339335832
ABP2,animate13,1.26141198571219,1.0525352463163,1.09053560779292,1.35641354116279,0.87185733884484,0,0.850683211379483,0.989367840198685,1.24553731157673,1.13248095079986,1.06030907075022,0.837214165363305,1.22327307095917,0.891749829593745,1.13375379768672,0.825822652936319,1.16253492018877,0.852086467663472,0.981704567677431,1.11932063214562,1.00813162278639,1.04269942545198,1.09528045415961,0.861934220456093,0.7943623874834,1.18805453984127,0.760858544878675,0.985479241488706,0.992924774859124,1.01411177116957,1.26469902440626,0.821960837486179,1.0662642191284,0.820532691276058,1.12505636185594,1.07049170540716,0.688682165263806,1.25971768397446,0.896309707483032,0.931430260258207,1.01944041218113,1.04246705006055,0.684335196277694,1.17277402411949,0.908482016972703,1.14511696547222,0.845435942049495,1.08734302005372,1.38031239655047,0.745339350851827,1.19814246655565,1.00762846962414,1.26002087231455,0.784936007584541,1.06023270646881,0.749936367325864,0.857638935425277,1.1459172161883,1.09348952624137,1.31613432704937
ABP2,animate14,0.954031880803552,0.887257713839889,1.10622386006005,0.936455670277216,1.07670729794189,0.850683211379483,0,0.919350586179312,0.969566654111329,1.07033881648,1.12081531657248,1.26548514728966,0.882703441519925,0.929219853535367,0.880166570862156,1.11508097159638,1.01524027002369,1.20923926196067,1.12070935894808,0.957902858314234,1.05354986961296,1.17180578074651,0.858653635597832,0.929711431172137,1.09584064827125,0.87549859441814,1.14597306764847,0.89895232804377,1.01587707064485,1.00263706743918,0.895788329251655,1.20866785457022,1.00017686660021,1.1538990301582,0.931374313290176,1.05463766730145,1.00756705126333,0.969983565854896,0.951146628318108,1.24937112318004,0.996010800694402,0.965326020761481,1.10244426740342,1.17781216974081,0.921145985449168,0.960465656953947,1.01094531542075,0.897307045767414,1.12552323399871,0.992953324706767,1.01309174882155,1.15455859712839,0.859145498804182,1.1712646728384,0.858530708072849,0.990815304045231,0.798831607732056,1.18947909174287,1.02385125015742,1.04853749497624
ABP2,animate15,0.617472697637012,0.86745955109529,1.08685167190035,0.636711899629223,1.20913632057316,0.989367840198685,0.919350586179312,0,0.934368418915406,1.13625975523307,0.735663331587657,1.37586961059811,0.64125258804237,1.24200903445006,0.812432535385301,1.17670382308932,1.02256824043365,1.30322138781777,1.23665067727586,0.87932366375944,1.03188796206107,1.14244749917555,1.02725545074281,0.929706651355992,1.14243372982303,0.714617799840362,1.36133103616377,0.978320915425345,1.10781869143497,1.10113007146571,0.803299986589089,1.17688835211761,0.996501779461704,1.33944453639529,0.829599094009613,0.977291073539882,1.00202552590569,0.71532262143858,1.07445493222803,1.33986298092572,0.807067030808731,0.839060171322362,1.18088492678299,1.07400420538738,0.973778937064071,0.874732521370736,0.970417485979097,0.794868680978142,0.930987040616977,1.23302306577295,1.00142153878301,1.27909009076533,0.687827823533973,1.25728882481294,0.75072547761251,1.16738765647883,1.1195647029409,1.05908607926473,0.906439728210009,0.868045534934311
ABP2,animate16,0.702326675839883,0.853573926135051,1.11152868646291,0.728084666138019,1.04355776079242,1.24553731157673,0.969566654111329,0.934368418915406,0,1.00929405491458,0.875047413040275,1.17959967947676,0.671046840365625,1.12429708455245,0.802207280559695,1.26241635562663,1.02246163757761,1.27065044118547,1.21418374850545,0.869661787317623,1.03268922771583,1.12461032786417,0.996520890904878,0.854636949309093,1.38174488442673,0.774343139643499,1.29288097213207,1.08844922695383,1.14256824543833,1.10386997944888,0.628949044135872,1.211831287051,0.915138367996671,1.17734149580648,0.913358843446946,0.822362330482642,1.27459728562757,0.750310559369466,1.18468022776572,1.20029428749681,0.929361211914996,1.01329367038825,1.37115746143449,0.967719342217516,0.995496829058036,0.736476142661264,1.05032417935118,0.820553881852303,0.637106280524938,1.25644823899153,0.850374650580031,1.08919125655448,0.776530862355594,1.20969172453118,0.901514715380059,1.06364009660022,1.26594441367716,0.917038772164748,0.884707076347633,0.70457400896443
ABP2,animate17,1.20160629588166,1.00083744188888,1.05957388891732,1.14065751096396,1.00144216181717,1.13248095079986,1.07033881648,1.13625975523307,1.00929405491458,0,1.18008476753654,1.00779963283844,1.05617035340868,0.934706503821079,1.02400075186543,0.944211523069768,1.11290475084387,0.837157906079397,0.741225604846373,0.953983563070174,0.988632279840983,0.915875470004403,0.934061707053469,0.917104568497565,1.1663476376886,1.07143777373715,0.878148436610066,0.968649819526183,0.992835806509494,1.00257357175218,1.07766461219338,1.02760553531892,0.866555704668841,0.808909496741685,1.13534152504772,0.951435343101387,1.3441328104581,1.05386376007544,0.911605778381764,0.852104749521591,1.10871792207577,0.919417105163374,1.04242318011993,0.802430652233533,0.979745156444762,0.956218123605833,1.04681906992597,1.0960385357942,1.00884026831173,0.873416654935243,0.955395775035597,0.819501028859778,1.05701768956007,0.8412926532498,1.03229375530479,0.994199915140647,1.19475138192874,1.10245716903777,1.19727415029307,0.985125050364488
