Participant,LABEL,animate0,animate1,animate10,animate11,animate12,animate13,animate14,animate15,animate16,animate17,animate18,animate19,animate2,animate20,animate21,animate22,animate23,animate24,animate25,animate26,animate27,animate28,animate29,animate3,animate30,animate31,animate32,animate33,animate34,animate35,animate36,animate37,animate38,animate39,animate4,animate40,animate41,animate42,animate43,animate44,animate45,animate46,animate47,animate48,animate49,animate5,animate50,animate51,animate52,animate53,animate54,animate55,animate56,animate57,animate58,animate59,animate6,animate7,animate8,animate9
ABP2,animate0,0,0.915534912807358,0.89394819362932,0.363689109726819,1.24228108138925,1.18647340709631,0.978348934203492,0.689437803619278,0.783780641241558,1.314253280949,0.806512571221462,1.4385024977165,0.48257284490481,1.19430251185547,0.569069207672562,1.48515429741222,0.924500791884246,1.55153165910135,1.46082745584515,1.00859681904881,1.08506258036402,1.16736354511413,0.866115221580066,1.05370604960971,1.27158220069876,0.611439016606148,1.59674008302484,1.0537955601023,1.14277548626719,1.17167230791255,0.669067960298602,1.35422919879553,1.01208804396325,1.63060373444126,0.694193287719452,0.914390060533446,0.982389886480995,0.58947125068147,1.23391961050323,1.44932837515153,0.779961872320451,0.927054126186059,1.56255226791453,1.19156213190993,1.14539276070717,0.870805704155161,0.947079897545629,0.691209162566221,0.829644797603058,1.49098639176671,0.919191501927754,1.41934714122477,0.426088042282081,1.48372577977965,0.80179786815693,1.20908211565515,0.973845644504761,0.908272365569925,0.6206503423811,0.675176110976263
ABP2,animate1,0.915534912807358,0,1.00925315849756,0.936789863547521,1.12479676736059,0.961708669641235,0.872232130675216,0.858150314533781,0.990406627538734,1.22831907741305,0.705891417212459,1.07463797083702,0.736018012148086,1.21727388576989,0.947828047659428,0.932416202999281,1.17449781501348,1.17547575485331,1.21119131458718,0.754627145231575,0.914064838362401,1.30132918685817,0.735922606698983,1.20290189375973,1.1337367604273,0.893186143847139,1.12449778042898,1.13056937174369,0.949563290473462,1.1056279483174,0.830314843160955,0.733370381877233,1.13643103326457,1.29943891406901,1.02069665999768,1.04179349114392,1.03616559967628,0.935891987543123,1.27651674207628,1.31643283373116,0.897393356546783,0.965238902131006,0.877060628335319,1.1385052628905,1.04880203592882,0.852893385854847,1.00979026259672,0.883770009570439,0.86881387208893,1.23747561629486,1.04376502813935,1.21040148872064,0.945345270854973,1.09322551438542,0.651710525085405,1.12516567026032,1.0468812125638,1.020260258941,1.06694952710339,0.850073321925916
ABP2,animate10,0.89394819362932,1.00925315849756,0,0.683340931963751,0.998394381552018,1.05187624629716,1.11068849818451,1.01514140507979,1.00958582914784,1.01881581670576,0.868208615767623,1.00536954213938,0.967058763622975,1.05850081260722,0.992972874853403,0.985167244256502,1.12133099367216,1.15786165071555,1.14104891100248,0.873957827293673,0.897751432775549,1.00418742288139,1.02249010039902,1.17087969271174,1.14018787526234,1.05220558987015,1.36897596712663,1.08508708705123,1.144263852422,1.12172179187748,1.04684164754118,1.23002725056233,1.15718076869218,1.07881874798808,0.999192854224561,0.966463675072466,0.88844522286895,0.995343384493913,1.23405474480395,0.963416839237886,0.945598767397576,0.95684202971757,1.01730416790742,1.00644768763073,1.20071467371763,0.974706594801357,0.953463583032971,1.03266792217901,0.929590783197268,1.15941390714882,0.891146436222443,0.936965130772779,0.870010307292863,0.992786065126859,1.15434893618009,1.01074236218764,0.810421530817953,1.08353579009866,0.92482755760592,0.847365268015261
ABP2,animate11,0.363689109726819,0.936789863547521,0.683340931963751,0,1.23535347538255,1.28732019036615,1.04186232659268,0.694950394712781,0.777239259007342,1.1799175606388,0.80622787949471,1.48599797014027,0.561815665447676,1.3144685181395,0.592251152647366,1.44261340085322,0.945686315185166,1.5144651468777,1.35386093359529,0.951397302807395,1.00975484359695,1.10932566007236,0.846295520732445,1.1365166972006,1.31711420843054,0.6527873688756,1.70524607855333,1.10992010089476,1.34147905954986,1.21158063602337,0.711097843409805,1.42816690331033,1.00267008522923,1.57910223966478,0.703946109089614,0.917852798851692,1.03365687825083,0.691488986127973,1.29703584728412,1.36722471496159,0.835020700113043,0.895608884049336,1.46736081208616,1.07677057059184,1.14697371418102,0.943412234545844,0.935277519886427,0.758265605839732,0.701112761881657,1.50701586179195,0.854766450868945,1.22584970980588,0.411567819560404,1.39975816941319,0.917053717274561,1.23554310174149,1.02653141617625,0.989791608763633,0.716627404126791,0.610164732652391
ABP2,animate12,1.24228108138925,1.12479676736059,0.998394381552018,1.23535347538255,0,0.950145716963503,0.955848994178237,1.22521238708482,0.978737102074413,0.828460070570242,1.07468303527741,0.615664520478329,1.24597500084488,0.927183693801844,1.25257621030915,0.843174190754518,0.968234333579921,0.720933559498254,0.818750020017754,0.994865726864977,0.849855022339116,1.03278046217176,1.12358788854296,0.941467624153259,1.09227800366393,1.23770771314074,0.758993920788723,1.22085606847048,0.974632654631769,0.983450332200266,1.24755361029011,0.904209173749485,1.07355599075433,0.671044619023225,1.19290614097626,0.914454692057304,1.12108690299476,1.16758452220954,1.03640247288698,0.922521836623548,1.16107001380879,1.10859728424142,0.885034048967426,0.982391453441595,1.15113520458955,1.04040187986122,1.06930062069871,1.2582752382152,1.09300144959426,0.67640436121769,1.05435639276524,0.753020473084345,1.30123249638279,0.77836205077662,1.04520506668728,0.674429660680194,1.05403463049122,0.966714115157942,1.02797941356225,1.12023873185183
ABP2,animate13,1.18647340709631,0.961708669641235,1.05187624629716,1.28732019036615,0.950145716963503,0,0.792616198992969,0.913729411761583,1.12568715512685,1.06616331118677,1.02660494185937,1.000512455876,1.05831587597471,0.869999755819437,0.967924073023562,0.877772017007444,1.12160490818838,0.979615019500278,1.03634722795743,1.06738799037371,1.09331979387636,1.15191806422589,1.1706843626397,0.800328004630806,0.808774728309056,1.08799060333352,0.955216254365835,0.848240521139682,0.963088422783859,1.05673076206774,1.14771532193281,0.935639646059084,1.12751797812811,0.967244702340047,1.05625738200694,1.18369821364735,0.730280737729818,1.15226142198166,0.907485841717813,1.01017501422755,1.02427604746201,1.03354823528732,0.731198456995168,1.3540339470997,0.827614081614706,1.05621211462308,0.836780683408655,0.870398471764837,1.37022829787436,0.799417974382469,1.15315313633198,0.958761766194172,1.20869761584971,0.866247110386696,0.934394789875951,0.729246959850007,0.807136901881076,1.28288145532761,1.18296744010593,1.33338768829076
ABP2,animate14,0.978348934203492,0.872232130675216,1.11068849818451,1.04186232659268,0.955848994178237,0.792616198992969,0,0.918942688850474,0.918062022308688,1.08582706459433,1.05141751935513,1.16509350056021,0.867523587472886,0.849952189005416,0.860196414132442,1.033523991361,0.989692519200324,1.10802765794568,1.06787643987217,0.872437934367446,1.09586348104008,1.24122007271786,0.936649183574862,0.884583709299978,1.01600406442269,0.926547905171589,1.06069693789279,0.865221286405867,0.910871163127307,0.998076739970903,0.988102399796996,1.05624919640612,0.97700352610713,1.06855653103693,0.924804776988472,1.02700167313363,1.02241606267222,0.902041520459821,0.909984986281367,1.21250745777612,1.01896494698615,1.00205177212782,1.0727862229615,1.25742420486911,0.90808948114082,0.89096250978001,1.15360186909593,0.858094586955433,1.24452309549856,0.869176206272327,1.07045523729892,1.05401795518616,1.06650051345562,1.13282764134738,0.865861248427305,0.898739412167489,0.737927027525752,1.16790913161067,1.07939304556211,1.12984641914614
ABP2,animate15,0.689437803619278,0.858150314533781,1.01514140507979,0.694950394712781,1.22521238708482,0.913729411761583,0.918942688850474,0,0.981673817668905,1.21477988421605,0.710745018812127,1.41063425254871,0.688421754740281,1.27257691171204,0.850692783542031,1.09867008526771,1.14479008398251,1.34517165216468,1.34076343909529,0.934978098317043,1.07188418276399,1.20527941589731,1.00004325529723,0.980627654362815,1.08461313062462,0.740531098128512,1.36743817356548,1.00674926792858,1.2054313157175,1.13331017399524,0.887034594799944,1.11597550647594,1.10858520186104,1.35282692349919,0.88967240262389,0.97934575155993,0.86722394343519,0.789347365615833,1.12177093278423,1.36925529334854,0.862535170930322,0.885178263339853,1.04893765763101,1.16800821976723,1.09929107196426,0.949837064854727,0.969216036731723,0.751354909639439,0.979768606536306,1.25943463881319,1.10368316078653,1.32529291288429,0.73208075312275,1.17254933104167,0.773104776921595,1.11645821599746,0.972509179402527,1.16317262185252,0.88764655424872,0.878397414732919
ABP2,animate16,0.783780641241558,0.990406627538734,1.00958582914784,0.777239259007342,0.978737102074413,1.12568715512685,0.918062022308688,0.981673817668905,0,1.01750643303808,0.874095858798564,1.16365809734707,0.830410538161749,1.16159232116664,0.827807437634216,1.35527953869381,0.967699522967435,1.22323875350309,1.14758925867048,0.969255715999929,1.07022227640885,1.17354261288182,0.918864040895597,0.910373895663861,1.31467537264254,1.01768608531074,1.27868662948424,1.1853122551353,1.09900875777864,1.09123001478187,0.711175196297324,1.166787183506,1.05923290564822,1.18759779041838,1.00996442960382,0.943984556964221,1.10182126691504,0.919336516066355,1.1059322373084,1.19173643911785,0.941539700969751,0.949015036081335,1.33320767210328,1.06201800685127,1.11205397305514,0.974941454578822,1.02451277916019,0.936468027686282,0.750037797948344,1.22614778478701,0.97131496792093,1.02468706729842,0.860748613678795,1.07935809094916,0.896117405653026,1.06862040222557,1.11063148650154,0.997603954657554,0.848254792962139,0.828737709252401
ABP2,animate17,1.314253280949,1.22831907741305,1.01881581670576,1.1799175606388,0.828460070570242,1.06616331118677,1.08582706459433,1.21477988421605,1.01750643303808,0,1.23570505983489,0.875324656856432,1.21587627561649,0.894350582048299,1.08916404822013,0.89774119436179,1.01603479704234,0.752507691551701,0.697746278380781,1.00746048121117,0.989555318533147,0.846533665418322,0.960138012947433,1.01949820890804,0.988689666528784,1.19105048589884,0.795486456801433,1.10221934662821,0.960028279436841,1.03347669357069,1.18986483443337,1.01384048306047,0.952711643243365,0.690517223865934,1.12548894980583,1.01849248645828,1.2091833964567,1.11326660597332,0.937505940065786,0.708258035161091,1.20276492299857,1.01695215495815,0.926185564756644,0.837414732165991,0.993161750711417,1.01647044388838,1.02856246340145,1.1773699199324,1.05080078102568,0.755056008530774,0.952804538995168,0.685859437781468,1.24069035526344,0.748283694434341,1.10434943959001,0.938738194724231,1.0650555118806,1.08068518148532,1.19863063496238,0.999527511520945
